download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_Brownsword(1997)_298K_121.6nm.txt,NaN,NaN,Brownsword(1997),"Absorption cross section at the H atom Lyman-α wavelength (121.6 nm) employing narrow band
laser radiation generated by third-order sum-difference frequency conversion",121.6,"chloromethane, methyl chloride", https://doi.org/10.1063/1.473304,CH3Cl,298.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_Brownsword(1997)_298K_121.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_Eden(2006)_298K_115-317nm.txt,NaN,317.0,Eden(2006),Absorption measurements using synchrotron radiation; spectral resolution 0.07 nm,115.0,"chloromethane, methyl chloride", https://doi.org/10.1016/j.chemphys.2006.10.021,CH3Cl,298.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_Eden(2006)_298K_115-317nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_Felps(1991)_294K_171.2nm.txt,NaN,NaN,Felps(1991),Absorption spectra were obtained on a 1-m VUV scanning monochromator with a 1200-line/mm grating and reciprocal dispersion of 8.3 Å/mm; slit widths varied from 90 μm at the 105.0-nm limit to 30 μm at the 300-nm limit,171.2,"chloromethane, methyl chloride", https://doi.org/10.1021/j100155a028,CH3Cl,294.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_Felps(1991)_294K_171.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_HerzbergScheibe(1930)_298K_174-190nm.txt,NaN,190.0,HerzbergScheibe(1930),Absorption cross sections from the review of,174.0,"chloromethane, methyl chloride",,CH3Cl,298.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_HerzbergScheibe(1930)_298K_174-190nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_Hubrich(1977)_208K_160-217nm.txt,NaN,217.0,Hubrich(1977),"The light source consisted of a deuterium lamp, a 0.5 m vacuum UV monochromator was used to select the desired wavelengths, the resolution was typically 0.3 nm",160.0,"chloromethane, methyl chloride", https://doi.org/10.1002/bbpc.19770810417,CH3Cl,208.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_Hubrich(1977)_208K_160-217nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_Hubrich(1977)_298K_158-235nm.txt,NaN,235.0,Hubrich(1977),"The light source consisted of a deuterium lamp, a 0.5 m vacuum UV monochromator was used to select the desired wavelengths, the resolution was typically 0.3 nm",158.0,"chloromethane, methyl chloride", https://doi.org/10.1002/bbpc.19770810417,CH3Cl,298.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_Hubrich(1977)_298K_158-235nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_IUPAC(2008)_210K_198-216nm(rec).txt,NaN,216.0,IUPAC(2008),IUPAC (2008) recommendation:,198.0,"chloromethane, methyl chloride", https://doi.org/10.5194/acp-8-4141-2008,CH3Cl,210.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_IUPAC(2008)_210K_198-216nm(rec).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_IUPAC(2008)_295K_174-216nm(rec).txt,NaN,216.0,IUPAC(2008),IUPAC (2008) recommendation:,174.0,"chloromethane, methyl chloride", https://doi.org/10.5194/acp-8-4141-2008,CH3Cl,295.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_IUPAC(2008)_295K_174-216nm(rec).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_JPL-2010(2011)_298K_174-236nm(rec).txt,NaN,236.0,JPL-2010(2011),"JPL-2010 recommendation, adopting the earlier recommendations of",174.0,"chloromethane, methyl chloride",,CH3Cl,298.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_JPL-2010(2011)_298K_174-236nm(rec).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl_JPL-97(1997)_255K_186-216nm(rec).txt,NaN,216.0,JPL-97(1997),JPL-97 recommendation:,186.0,"chloromethane, methyl chloride",,CH3Cl,255.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH3Cl/CH3Cl_JPL-97(1997)_255K_186-216nm(rec).csv
