download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_Furlan(2000)_298K_190-450nm(0.2nm).txt,NaN,450.0,Furlan(2000),No information concerning the absorption measurements is given,190.0,nitryl chloride, https://doi.org/10.1021/jp000792j,ClNO2,298.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_Furlan(2000)_298K_190-450nm(0.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_Furlan(2000)_298K_195-445nm(5nm).txt,NaN,445.0,Furlan(2000),"Averages over 5-nm intervals of the medium-resolution (0.2 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany",195.0,nitryl chloride, https://doi.org/10.1021/jp000792j,ClNO2,298.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_Furlan(2000)_298K_195-445nm(5nm).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_Ganske(1992)_298K_200-370nm.txt,NaN,370.0,Ganske(1992),Absorption measurements using a photodiode array UV-VIS spectrophotometer with with 2 nm spectral bandwidth and 0.05 nm wavelength reproducibility,200.0,nitryl chloride, https://doi.org/10.1029/92JD00414,ClNO2,298.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_Ganske(1992)_298K_200-370nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_Ghosh(2012)_210-296K_200-475nm(T%20dependence).txt,296.0,475.0,Ghosh(2012),The temperature dependence parameterization for the absorption cross sections in the temperature range 210 to 296 K is,200.0,nitryl chloride, https://doi.org/10.1021/jp207389y,ClNO2,210.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_Ghosh(2012)_210-296K_200-475nm(T dependence).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_Ghosh(2012)_210K_200-475nm.txt,NaN,475.0,Ghosh(2012),The absorption cross sections for 210 K have been calculated using the values for 296 K and the temperature dependence parameterization for the temperature range 210 to 296 K,200.0,nitryl chloride, https://doi.org/10.1021/jp207389y,ClNO2,210.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_Ghosh(2012)_210K_200-475nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_Ghosh(2012)_233K_200-475nm.txt,NaN,475.0,Ghosh(2012),The absorption cross sections for 233 K have been calculated using the values for 296 K and the temperature dependence parameterization for the temperature range 210 to 296 K,200.0,nitryl chloride, https://doi.org/10.1021/jp207389y,ClNO2,233.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_Ghosh(2012)_233K_200-475nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_Ghosh(2012)_253K_200-475nm.txt,NaN,475.0,Ghosh(2012),The absorption cross sections for 253 K have been calculated using the values for 296 K and the temperature dependence parameterization for the temperature range 210 to 296 K,200.0,nitryl chloride, https://doi.org/10.1021/jp207389y,ClNO2,253.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_Ghosh(2012)_253K_200-475nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_Ghosh(2012)_273K_200-475nm.txt,NaN,475.0,Ghosh(2012),The absorption cross sections for 273 K have been calculated using the values for 296 K and the temperature dependence parameterization for the temperature range 210 to 296 K,200.0,nitryl chloride, https://doi.org/10.1021/jp207389y,ClNO2,273.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_Ghosh(2012)_273K_200-475nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_Ghosh(2012)_296K_200-475nm.txt,NaN,475.0,Ghosh(2012),The ClNO,200.0,nitryl chloride, https://doi.org/10.1021/jp207389y,ClNO2,296.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_Ghosh(2012)_296K_200-475nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogenated%20N-compounds(inorg)/ClNO2_IlliesTakacs(1976-1977)_298K_185-400nm.txt,NaN,400.0,IlliesTakacs(1976-1977),"Absorption measurements were made using a double beam recording spectrophotometer with a deuterium arc source, a photomultiplier detector, and a prism dispersing device",185.0,nitryl chloride, https://doi.org/10.1016/0047-2670(76)87005-0,ClNO2,298.0,data/cross-sections/Halogenated N-compounds(inorg)/ClNO2/ClNO2_IlliesTakacs(1976-1977)_298K_185-400nm.csv
