download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_BreckenridgeTaube(1970)_298K_200-264nm.txt,NaN,264.0,BreckenridgeTaube(1970),Absorption measurements using Cary spectrometers with cells of 1-cm- and 10-cm path lengths,200.0,carbonyl sulfide, https://doi.org/10.1063/1.1673209,OCS,298.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_BreckenridgeTaube(1970)_298K_200-264nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_Chou(1976)_232K_188-226nm.txt,NaN,226.0,Chou(1976),The data are reported by,188.0,carbonyl sulfide,,OCS,232.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_Chou(1976)_232K_188-226nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_CookOgawa(1969)_295K_60-96nm.txt,NaN,96.0,CookOgawa(1969),Absorption measurements at a spectral resolution ot 0.05 nm using the Hopfield continuum light source,60.0,carbonyl sulfide, https://doi.org/10.1063/1.1672051,OCS,295.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_CookOgawa(1969)_295K_60-96nm.csv
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_Feng(2000)_298K_3.44-248nm(e,e).txt",NaN,248.0,Feng(2000),"Measured by dipole (e,e) spectroscopy; energies E (in eV) and differential oscillator strengths df/dE (in 10",3.44,carbonyl sulfide, https://doi.org/10.1016/S0301-0104(99)00363-8,OCS,298.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_Feng(2000)_298K_3.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_FerroReuben(1971)_295-577K_225nm.txt,577.0,NaN,FerroReuben(1971),Absorption measurements at 295-577 nm using a spectrophotometer fitted with a small electric furnace,225.0,carbonyl sulfide, https://doi.org/10.1039/TF9716702847,OCS,295.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_FerroReuben(1971)_295-577K_225nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_FerroReuben(1971)_295-577K_230nm.txt,577.0,NaN,FerroReuben(1971),Absorption measurements at 295-577 nm using a spectrophotometer fitted with a small electric furnace,230.0,carbonyl sulfide, https://doi.org/10.1039/TF9716702847,OCS,295.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_FerroReuben(1971)_295-577K_230nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_FerroReuben(1971)_295-577K_235nm.txt,577.0,NaN,FerroReuben(1971),Absorption measurements at 295-577 nm using a spectrophotometer fitted with a small electric furnace,235.0,carbonyl sulfide, https://doi.org/10.1039/TF9716702847,OCS,295.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_FerroReuben(1971)_295-577K_235nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_FerroReuben(1971)_295-577K_237.5nm.txt,577.0,NaN,FerroReuben(1971),Absorption measurements at 295-577 nm using a spectrophotometer fitted with a small electric furnace,237.5,carbonyl sulfide, https://doi.org/10.1039/TF9716702847,OCS,295.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_FerroReuben(1971)_295-577K_237.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_FerroReuben(1971)_295-577K_240nm.txt,577.0,NaN,FerroReuben(1971),Absorption measurements at 295-577 nm using a spectrophotometer fitted with a small electric furnace,240.0,carbonyl sulfide, https://doi.org/10.1039/TF9716702847,OCS,295.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_FerroReuben(1971)_295-577K_240nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Organic%20S-compounds/OCS_FerroReuben(1971)_295-577K_242.5nm.txt,577.0,NaN,FerroReuben(1971),Absorption measurements at 295-577 nm using a spectrophotometer fitted with a small electric furnace,242.5,carbonyl sulfide, https://doi.org/10.1039/TF9716702847,OCS,295.0,data/cross-sections/Sulfur compounds/Organic S-compounds/OCS/OCS_FerroReuben(1971)_295-577K_242.csv
