download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_Bauerle(1998)_298K_221-472nm.txt,NaN,472.0,Bauerle(1998),Absorption cross sections have been obtained by personal communication from Stefan Bauerle (July 1998),221.0,glyoxal,,CHOCHO,298.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_Bauerle(1998)_298K_221-472nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_ChenZhu(2003)_293K_290-420nm.txt,NaN,420.0,ChenZhu(2003),The gas-phase photolysis of glyoxal has been studied at 10 nm intervals in the 290-420 nm region by using dye laser photolysis coupled with cavity ring-down spectroscopy,290.0,glyoxal, https://doi.org/10.1021/jp022440d,CHOCHO,293.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_ChenZhu(2003)_293K_290-420nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_Goss(2015)_296K_430.106-470.593nm(13CHO13CHO).txt,NaN,470.593,Goss(2015),"Spectra were collected using a Bruker 120 HR FTS equipped with an external light-emitting diode (LED) light source centered at 459 nm (fwhm 27 nm, LEDEngin)",430.106,glyoxal, https://doi.org/10.1021/jp511357s,CHOCHO,296.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_Goss(2015)_296K_430.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_Horowitz(2001)_295K_210-470nm(0.073nm).txt,NaN,470.0,Horowitz(2001),Absorption measurements using a diode-array spectrometer; monochromator setting with a nominal resolution of 0.07 nm/pixel and an effective resolution of ∼0.25 nm (spectral full width at half trace height-bandpath),210.0,glyoxal, https://doi.org/10.1016/S1010-6030(01)00601-3,CHOCHO,295.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_Horowitz(2001)_295K_210-470nm(0.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_Horowitz(2001)_295K_210-470nm(2nm).txt,NaN,470.0,Horowitz(2001),Absorption measurements using a diode-array spectrometer; monochromator setting with a nominal resolution of 0.07 nm/pixel and an effective resolution of ∼0.25 nm (spectral full width at half trace height-bandpath),210.0,glyoxal, https://doi.org/10.1016/S1010-6030(01)00601-3,CHOCHO,295.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_Horowitz(2001)_295K_210-470nm(2nm).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_Horowitz(2001)_295K_210-470nm(5nm).txt,NaN,470.0,Horowitz(2001),Absorption measurements using a diode-array spectrometer; monochromator setting with a nominal resolution of 0.07 nm/pixel and an effective resolution of ∼0.25 nm (spectral full width at half trace height-bandpath),210.0,glyoxal, https://doi.org/10.1016/S1010-6030(01)00601-3,CHOCHO,295.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_Horowitz(2001)_295K_210-470nm(5nm).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_Horowitz(2001)_295K_210-470nm(int-c).txt,NaN,470.0,Horowitz(2001),Absorption measurements using a diode-array spectrometer; monochromator setting with a nominal resolution of 0.07 nm/pixel and an effective resolution of ∼0.25 nm (spectral full width at half trace height-bandpath),210.0,glyoxal, https://doi.org/10.1016/S1010-6030(01)00601-3,CHOCHO,295.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_Horowitz(2001)_295K_210-470nm(int-c).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_Horowitz(2001)_295K_211-480nm(1nm).txt,NaN,480.0,Horowitz(2001),Absorption measurements using a diode-array spectrometer; monochromator setting with a nominal resolution of 0.07 nm/pixel and an effective resolution of ∼0.25 nm (spectral full width at half trace height-bandpath),211.0,glyoxal, https://doi.org/10.1016/S1010-6030(01)00601-3,CHOCHO,295.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_Horowitz(2001)_295K_211-480nm(1nm).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_IUPAC(2006)_298K_230.5-462.0nm(rec).txt,NaN,462.0,IUPAC(2006),IUPAC(2006) recommendation:,230.5,glyoxal, https://doi.org/10.5194/acp-6-3625-2006,CHOCHO,298.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_IUPAC(2006)_298K_230.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Bicarbonyls/CHOCHO_IUPAC(2013)_296K_250-473nm(rec).txt,NaN,473.0,IUPAC(2013),IUPAC(2013) recommendation:,250.0,glyoxal,,CHOCHO,296.0,data/cross-sections/Organics (carbonyls)/Bicarbonyls/CHOCHO/CHOCHO_IUPAC(2013)_296K_250-473nm(rec).csv
