download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_Burkholder(1990)_298K_210-330nm.txt,NaN,330.0,Burkholder(1990),Discharge flow tube reactor coupled to a to a multipass absorption cell and a diode array spectrometer (spectral resolution ∼1.2 nm),210.0,dichlorine monoxide, https://doi.org/10.1021/j100365a033,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_Burkholder(1990)_298K_210-330nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_Finkelnburg(1932)_298K_220-650nm.txt,NaN,650.0,Finkelnburg(1932),Absorption spectrum measured by photographic photometry,220.0,dichlorine monoxide, https://doi.org/10.1515/zpch-1932-1515,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_Finkelnburg(1932)_298K_220-650nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_GoodeveWallace(1930)_298K_228-620nm.txt,NaN,620.0,GoodeveWallace(1930),"Absorption measurements with a Hilger rotating sector-photometer and quartz spectrograph, and an iron spark as a light source
",228.0,dichlorine monoxide, https://doi.org/10.1039/TF9302600254,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_GoodeveWallace(1930)_298K_228-620nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_GoodeveWallace(1930)_298K_230-600nm.txt,NaN,600.0,GoodeveWallace(1930),Extinction coefficients at 10- and 20-nm intervals as quoted by ,230.0,dichlorine monoxide, https://doi.org/10.1039/TF9302600254,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_GoodeveWallace(1930)_298K_230-600nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_IUPAC(2007)_298K_200-500nm(rec).txt,NaN,500.0,IUPAC(2007),IUPAC(2007) recommendation:,200.0,dichlorine monoxide, https://doi.org/10.5194/acp-7-981-2007,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_IUPAC(2007)_298K_200-500nm(rec).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_Johnsson(1995)_298K_260nm.txt,NaN,NaN,Johnsson(1995),Gas-phase absorption spectrum for comparison with the spectrum of the ClClO molecule in argon matrices,260.0,dichlorine monoxide, https://doi.org/10.1021/j100012a016,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_Johnsson(1995)_298K_260nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_JPL-2002(2002)_298K_200-500nm(rec).txt,NaN,500.0,JPL-2002(2002),"JPL-2002 recommendation, adopting the earlier recommendation of ",200.0,dichlorine monoxide,,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_JPL-2002(2002)_298K_200-500nm(rec).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_JPL-2010(2011)_298K_200-640nm(rec).txt,NaN,640.0,JPL-2010(2011),"JPL-2010 recommendation, adopting the earlier recommendation of ",200.0,dichlorine monoxide,,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_JPL-2010(2011)_298K_200-640nm(rec).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_JPL-2015(2015)_298K_200-640nm(rec).txt,NaN,640.0,JPL-2015(2015),"JPL- 2015(2015) and JPL-2019(2020) recommendations:
200-500 nm, data of",200.0,dichlorine monoxide,,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_JPL-2015(2015)_298K_200-640nm(rec).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/Cl%20oxides/Cl2O_Knauth(1979)_298K_200-500nm.txt,NaN,500.0,Knauth(1979),Single-beam spectrometer with a resolution of about 0.3-1 nm between 500 and 200 nm,200.0,dichlorine monoxide, https://doi.org/10.1021/j100475a010,Cl2O,298.0,data/cross-sections/Halogen oxides/Cl oxides/Cl2O/Cl2O_Knauth(1979)_298K_200-500nm.csv
