download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_ChegodaevTupikov(1973)_298K_220nm(gas).txt,NaN,NaN,ChegodaevTupikov(1973),Gas phase,220.0,fluoroperoxy radical,,FO2,298.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_ChegodaevTupikov(1973)_298K_220nm(gas).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_ChegodaevTupikov(1973)_87K_220nm(in%20liquid%20Ar).txt,NaN,NaN,ChegodaevTupikov(1973),FO,220.0,fluoroperoxy radical,,FO2,87.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_ChegodaevTupikov(1973)_87K_220nm(in liquid Ar).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_Ellermann(1994)_295K_215-254nm.txt,NaN,254.0,Ellermann(1994),Pulse radiolysis (SF,215.0,fluoroperoxy radical, https://doi.org/10.1016/0009-2614(94)00006-9,FO2,295.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_Ellermann(1994)_295K_215-254nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_JPL-2010(2011)_295K_185.9-265.6nm(rec).txt,NaN,265.6,JPL-2010(2011),"JPL-2010 recommendation, adopting the earlier recommendation of ",185.9,fluoroperoxy radical,,FO2,295.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_JPL-2010(2011)_295K_185.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_LymanHolland(1988)_298K_215nm.txt,NaN,NaN,LymanHolland(1988),Photolysis (KrF laser) of F,215.0,fluoroperoxy radical, https://doi.org/10.1021/j100337a015,FO2,298.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_LymanHolland(1988)_298K_215nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_MaricqSzente(1992)_295K_186-276nm(2.5nm).txt,NaN,276.0,MaricqSzente(1992),Time-resolved ultraviolet spectroscopy has been used to measure the UV absorption spectrum of FO,186.0,fluoroperoxy radical, https://doi.org/10.1021/j100191a037,FO2,295.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_MaricqSzente(1992)_295K_186-276nm(2.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_MaricqSzente(1992)_295K_190-275nm(5nm).txt,NaN,275.0,MaricqSzente(1992),Time-resolved ultraviolet spectroscopy has been used to measure the UV absorption spectrum of FO,190.0,fluoroperoxy radical, https://doi.org/10.1021/j100191a037,FO2,295.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_MaricqSzente(1992)_295K_190-275nm(5nm).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_MaricqSzente(1992)_295K_190-341nm(0.5nm).txt,NaN,341.0,MaricqSzente(1992),Time-resolved ultraviolet spectroscopy has been used to measure the UV absorption spectrum of FO,190.0,fluoroperoxy radical, https://doi.org/10.1021/j100191a037,FO2,295.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_MaricqSzente(1992)_295K_190-341nm(0.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_Matchuk(1976)_87K_200-620nm(in%20liquid%20Ar).txt,NaN,620.0,Matchuk(1976),FO,200.0,fluoroperoxy radical,,FO2,87.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_Matchuk(1976)_87K_200-620nm(in liquid Ar).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/F%20oxides/FO2_Pagsberg(1987)_298K_206-250nm.txt,NaN,250.0,Pagsberg(1987),Spectrokinetic studies of the gas-phase equilibrium F + O,206.0,fluoroperoxy radical, https://doi.org/10.1016/0009-2614(87)80097-0,FO2,298.0,data/cross-sections/Halogen oxides/F oxides/FO2/FO2_Pagsberg(1987)_298K_206-250nm.csv
