download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_Bloss(2001)_295K_514.54-573.14nm.txt,NaN,573.14,Bloss(2001),Laser photolysis with time-resolved UV-vis absorption spectroscopy,514.54,iodine dioxide, https://doi.org/10.1021/jp0044936,OIO,295.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_Bloss(2001)_295K_514.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_Bloss(2001)_295K_516-572nm(1nm).txt,NaN,572.0,Bloss(2001),"Averages over 1-nm intervals of the medium-resolution (1.13 nm) spectrum, calculated by Karl-Heinz Möbus, Max-Planck-Institut für Chemie, Mainz, Germany",516.0,iodine dioxide, https://doi.org/10.1021/jp0044936,OIO,295.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_Bloss(2001)_295K_516-572nm(1nm).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_GomezMartin(2005)_298K_549.3nm.txt,NaN,NaN,GomezMartin(2005),Multichannel time resolved absorption spectroscopy coupled with flash photolysis of mixtures of molecular iodine and ozone,549.3,iodine dioxide, https://doi.org/10.1016/j.jphotochem.2005.09.024,OIO,298.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_GomezMartin(2005)_298K_549.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_Himmelmann(1996)_298K_476.2-667.2nm.txt,NaN,667.2,Himmelmann(1996),Optical densities measured upon flash photolysis of O,476.2,iodine dioxide, https://doi.org/10.1016/0009-2614(96)00114-5,OIO,298.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_Himmelmann(1996)_298K_476.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_Ingham(2000)_298K_548.6nm.txt,NaN,NaN,Ingham(2000),"This value for absorption cross section at 548.6 nm, based on the measuements of ",548.6,iodine dioxide, https://doi.org/10.1021/jp001166p,OIO,298.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_Ingham(2000)_298K_548.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_IUPAC(2007)_298K_548.6nm(rec).txt,NaN,NaN,IUPAC(2007),IUPAC(2007) recommendation:,548.6,iodine dioxide, https://doi.org/10.5194/acp-7-981-2007,OIO,298.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_IUPAC(2007)_298K_548.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_Joseph(2005)_300K_558-578nm.txt,NaN,578.0,Joseph(2005),High-resolution (better than 0.006 nm) spectrum measured by cavity ring-down spectroscopy,558.0,iodine dioxide, https://doi.org/10.1016/j.jphotochem.2005.09.003,OIO,300.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_Joseph(2005)_300K_558-578nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_JPL-2010(2011)_295K_516-572nm(rec).txt,NaN,572.0,JPL-2010(2011),"JPL-2010 recommendation, adopting the earlier recommendation of ",516.0,iodine dioxide,,OIO,295.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_JPL-2010(2011)_295K_516-572nm(rec).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_Spietz(2005)_298K_391.85-659.55nm(1.3nm).txt,NaN,659.55,Spietz(2005),Multichannel time resolved absorption spectroscopy coupled with flash photolysis of mixtures of molecular iodine and ozone,391.85,iodine dioxide, https://doi.org/10.1016/j.jphotochem.2005.08.023,OIO,298.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_Spietz(2005)_298K_391.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_Spietz(2005)_298K_532.87-567.61nm(0.356nm).txt,NaN,567.61,Spietz(2005),Multichannel time resolved absorption spectroscopy coupled with flash photolysis of mixtures of molecular iodine and ozone,532.87,iodine dioxide, https://doi.org/10.1016/j.jphotochem.2005.08.023,OIO,298.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_Spietz(2005)_298K_532.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogen%20oxides/I%20oxides/OIO_Tucceri(2006)_296K_610.2nm.txt,NaN,NaN,Tucceri(2006),Examination of the photolysis of OIO using pulsed laser photolysis combined with transient absorption spectroscopy and resonance fluorescence,610.2,iodine dioxide, https://doi.org/10.1039/B512702E,OIO,296.0,data/cross-sections/Halogen oxides/I oxides/OIO/OIO_Tucceri(2006)_296K_610.csv
